Scaffold,Inhibitor,Noninhibitor,OddsRatio,p_value,
O=C1C=C(C(=O)NCCN2CCNCC2)C2(CCCCC2)O1,0,1,0,1,0
O=C1C=C(C2CCC34OC(=O)C56CCCCC5CCC3C6CCC24)CO1,0,1,0,1,0
O=C1C=C(C=CC=CC=CC=CC=CC=CC=CC=CC=CC2=CC(=O)CCC2)CCC1,0,1,0,1,0
O=C1C=C(NCCC[NH2+]Cc2ccccc2)C(=O)C=C1NCCC[NH2+]Cc1ccccc1,0,1,0,1,0
O=C1C=C(OS(=O)(=O)c2ccccc2)CN1,0,1,0,1,0
O=C1C=C(SCc2ccccc2)SC2(CCCCC2)N1,0,1,0,1,0
O=C1C=C(c2ccc3cc4c(cc3c2)CCOC4)C(=O)C2=C1C=C1COCC=C1C2=O,0,1,0,1,0
O=C1C=C(c2ccccc2)C(=O)C=C1c1ccccc1,0,1,0,1,0
O=C1C=C(c2cccs2)CC(c2cccs2)C1n1ccnc1,0,1,0,1,0
O=C1C=C2C=C(CCCCOCc3ccccc3)OC=C2C(=O)C1,0,1,0,1,0
O=C1C=C2C=C3CCCN3C=C2C(=O)C1,0,1,0,1,0
O=C1C=C2CCC3C(CCC4C3CC3OCOC34)C2CC1,0,1,0,1,0
O=C1C=C2CCCCC2C2CCC3CCCC3C12,0,1,0,1,0
O=C1C=C2COCC=C2O1,0,1,0,1,0
O=C1C=CC(=C(c2ccccc2)c2cccc3ccccc23)c2ccccc21,0,1,0,1,0
O=C1C=CC(=Nc2ccc3oc4ccc(Nc5ccccc5)cc4c3c2)C=C1,0,1,0,1,0
O=C1C=CC(=Nc2cccc3c(N=C4C=CC(=O)O4)cccc23)O1,0,1,0,1,0
O=C1C=CC(=O)C2OC12,0,1,0,1,0
O=C1C=CC(=O)c2c1cc1n2CC2NC12,0,1,0,1,0
O=C1C=CC(=O)c2c1ccc1c2ccc2ccccc21,0,1,0,1,0
O=C1C=CC(=O)c2cc3cc4c(cc3cc21)CCCC4OC1CCCCO1,0,1,0,1,0
O=C1C=CC(=O)c2cc3cc4ccccc4cc3cc21,0,1,0,1,0
O=C1C=CC2(C=C1)CC1c3c(cccc32)CCN1C(=O)c1ccccc1,0,1,0,1,0
O=C1C=CC2(C=C1)CC=NO2,0,1,0,1,0
O=C1C=CC2(C=C1)OCCCO2,0,1,0,1,0
O=C1C=CC2=C1C1CCCc3ccccc3C21,0,1,0,1,0
O=C1C=CC2=NC3C4COCC=C5CN6CCC3(C2=C1)C6CC54,0,1,0,1,0
O=C1C=CC2C(C1)CC1OC(=O)CC3=CCCC2C31,0,1,0,1,0
O=C1C=CC2C3Cc4ccccc4C2(CCN3)C1,0,1,0,1,0
O=C1C=CC2CCC=CC2C1,0,1,0,1,0
O=C1C=CC2OC2CCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CCCO1)O2,0,1,0,1,0
O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCC(OC3CCCCO3)CO2)CCC1,0,1,0,1,0
O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCCCO2)C(CCN2CCCCC2)CC1,0,1,0,1,0
O=C1C=CC=CC12CC=NO2,0,1,0,1,0
O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c(C=NN5CCNCC5)cc4c3C2=O)N1,0,1,0,1,0
O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c5c(c4c3C2=O)=NC2(CCNCC2)N=5)N1,0,1,0,1,0
O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(ccc4c3C2=O)N1,0,1,0,1,0
O=C1C=CCC1CCCc1ccccc1,0,1,0,1,0
O=C1C=CCC2CCCC2C=CCCCCO1,0,1,0,1,0
O=C1C=CCC2c3cn(-c4cccc(Oc5ccccc5)c4)cc3CCC12,0,1,0,1,0
O=C1C=CCC2c3cn(C4CCCCC4)cc3CCC12,0,1,0,1,0
O=C1C=CCC2c3cn(CC4CCCO4)cc3CCC12,0,1,0,1,0
O=C1C=CCC=C1,0,1,0,1,0
O=C1C=CCCN1C(=O)C=Cc1ccccc1,0,1,0,1,0
O=C1C=COC1c1ccccc1,0,1,0,1,0
O=C1C=CSC2=NC=CC(c3ccccc3)N12,0,1,0,1,0
O=C1C=NC(COC(=O)C2NCCO2)CO1,0,1,0,1,0
O=C1CC(=NCC2CCCO2)C2(CCCCC2)O1,0,1,0,1,0
O=C1CC(=NCCN2CCOCC2)CC(c2ccccc2)C1,0,1,0,1,0
O=C1CC(=NCc2ccccc2)C(=O)N1c1ccccc1,0,1,0,1,0
O=C1CC(=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C(=O)c2ccccc21,0,1,0,1,0
O=C1CC(=Nc2nc(=O)cc[nH]2)c2ccccc2C1=O,0,1,0,1,0
O=C1CC(=O)C2C(=O)c3cc4cccc5c4c(c3CC2C1)CC51C=CCCC1,0,1,0,1,0
O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,0,1,0,1,0
O=C1CC(=O)OCO1,0,1,0,1,0
O=C1CC(C(=O)N2CCN(c3ccccc3)CC2)CN1,0,1,0,1,0
O=C1CC(C(=O)NCc2cccs2)N2C=CC=CC2=N1,0,1,0,1,0
O=C1CC(C2CCC3C2CCC2C4CCC(OC5CCCCO5)CC4CCC23)CO1,0,1,0,1,0
O=C1CC(C=Cc2ccco2)C2CC1C=C2C=CC=Cc1ccco1,0,1,0,1,0
O=C1CC(CCc2ccco2)C2CC1C=C2C=CCCc1ccco1,0,1,0,1,0
O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)CCCCNCCCCO1,0,1,0,1,0
O=C1CC(c2ccc3c(c2)OCO3)CN1,0,1,0,1,0
O=C1CC(c2cccc(OC3CCCC3)c2)CN1,0,1,0,1,0
O=C1CC(c2ccccc2)C(c2ccccc2)O1,0,1,0,1,0
O=C1CC(c2ccccc2)C2C(=O)CCCC2=N1,0,1,0,1,0
O=C1CC(c2ccccc2)CC(=O)C1C=NCCN1CCOCC1,0,1,0,1,0
O=C1CC(c2ccccc2)CC(=O)N1c1ccccc1,0,1,0,1,0
O=C1CC(c2ccccc2)CC2=NC=CC(c3ccccn3)C12,0,1,0,1,0
O=C1CC(c2ccccc2)Cc2c1cnc1c(-c3ccccc3)cnn21,0,1,0,1,0
O=C1CC(c2ccccc2)N(c2ccccc2)C1=O,0,1,0,1,0
O=C1CC(c2ccccc2)N1c1ccccc1,0,1,0,1,0
O=C1CC(c2ccco2)CC(=O)C1C=Nc1ccccc1,0,1,0,1,0
O=C1CC2(CCNCC2)Oc2ccc(OCC(=O)N3CCNCC3)cc21,0,1,0,1,0
O=C1CC23CCC4OC(=O)CC42C(=O)OC3O1,0,1,0,1,0
O=C1CC2=C(CCC3CCCC23)C2CCCCC12,0,1,0,1,0
O=C1CC2=C(CCC3CCCCC23)C2CC3OC4(CCCCO4)CC3C12,0,1,0,1,0
O=C1CC2=C(CCC3CCCCC23)C2CCC3CC(OC4CCC(OC5CCCCO5)CO4)CCC3C12,0,1,0,1,0
O=C1CC2=C(CCCC2=O)N1,0,1,0,1,0
O=C1CC2=CC=C3C4CCCC4CCC3C2C2CC12,0,1,0,1,0
O=C1CC2C(CCN2C(=O)C=CCN2CCCCC2)N1,0,1,0,1,0
O=C1CC2C3CCCC3CCC2C2CCCCC12,0,1,0,1,0
O=C1CC2C=CC(=O)C3C4C(=O)CC=CC4CC(O1)C23,0,1,0,1,0
O=C1CC2CC(C3=CCC4C(=O)C(=O)CC4C3)C=CC2C1=O,0,1,0,1,0
O=C1CC2CC(N1)Oc1ccccc12,0,1,0,1,0
O=C1CC2CC(SC3CCNC3)=CN12,0,1,0,1,0
O=C1CC2CC2C1,0,1,0,1,0
O=C1CC2CC=CN12,0,1,0,1,0
O=C1CC2CCC(C1)N2,0,1,0,1,0
O=C1CC2CCC1(CS(=O)(=O)Nc1ccccc1)C2,0,1,0,1,0
O=C1CC2CCC1C2=O,0,1,0,1,0
O=C1CC2CCCC(C1)N2,0,1,0,1,0
O=C1CC2CCCC(CCCC3CCCC(CCO1)O3)O2,0,1,0,1,0
O=C1CC2CCCC2C2C(=O)CC3CCCCC3C12,0,1,0,1,0
O=C1CC2CCCC2C2CCC3CCCCC3C12,0,1,0,1,0
O=C1CC2CCNC(Cc3c1[nH]c1ccccc31)C2,0,1,0,1,0
O=C1CC2OCCC3=CN4CCC56c7ccccc7N1C5C2C3CC46,0,1,0,1,0
O=C1CC2SCC=CN12,0,1,0,1,0
O=C1CC=C2CC1C2,0,1,0,1,0
O=C1CC=CCC(NS(=O)(=O)c2ccccc2)COC(=O)CC=CCC(NS(=O)(=O)c2ccccc2)COC(=O)CN1,0,1,0,1,0
O=C1CC=CCC(NS(=O)(=O)c2ccccc2)COC(=O)CC=CCCO1,0,1,0,1,0
O=C1CC=CCC(NS(=O)(=O)c2ccccc2)COC(=O)CCO1,0,1,0,1,0
O=C1CC=CCC2C=CCC(COC(=O)CC=CCC3C=CCC(CO1)O3)O2,0,1,0,1,0
O=C1CC=CCC2C=CCC(COC(=O)CC=CCCCO1)O2,0,1,0,1,0
O=C1CC=CCC2C=CCC(COC(=O)CCO1)O2,0,1,0,1,0
O=C1CC=CCC2C=CCC(COC(=O)CNC(=O)CC=CCC3C=CCC(COC(=O)CN1)O3)O2,0,1,0,1,0
O=C1CC=CCCCOC(=O)C(COCc2ccccc2)NC(=O)CC=CCCCOC(=O)C(COCc2ccccc2)N1,0,1,0,1,0
O=C1CC=CCCCOC(=O)C(Cc2ccccc2)NC(=O)CC=CCCCOC(=O)CN1,0,1,0,1,0
O=C1CC=CCCCOC(=O)CC=CCC2C=CCC(COC(=O)CN1)O2,0,1,0,1,0
O=C1CC=CCCCOC(=O)CC=CCCCO1,0,1,0,1,0
O=C1CC=CCCCOC(=O)CCCCCCOC(=O)CN1,0,1,0,1,0
O=C1CC=CCCCOC(=O)CCOC(=O)CC=CCCCO1,0,1,0,1,0
O=C1CC=CCCCOC(=O)CNC(=O)CC=CCCCOC(=O)CN1,0,1,0,1,0
O=C1CC=CCCCOC(=O)CNC(=O)CC=CCCOC(=O)CN1,0,1,0,1,0
O=C1CC=CCCCOC(=O)CNC(=O)CCOC(=O)CN1,0,1,0,1,0
O=C1CC=CCCOC(=O)C2CCCN2C(=O)CC=CCCCO1,0,1,0,1,0
O=C1CC=CCCOC(=O)C2CCCN2C(=O)CC=CCCCOC(=O)CN1,0,1,0,1,0
O=C1CC=CCCOC(=O)CNC(=O)CC=CCCOC(=O)CN1,0,1,0,1,0
O=C1CC=CN1,0,1,0,1,0
O=C1CC=NC(=O)C1,0,1,0,1,0
O=C1CCC(C(=O)N2CCC3(CC(c4cccc(NC(=O)c5ccccc5)c4)=NO3)C2)N1,0,1,0,1,0
O=C1CCC(C=Cc2ccccc2)=NN1,0,1,0,1,0
O=C1CCC(CCc2nc3ccccc3[nH]2)(c2ccccc2)C(=O)N1,0,1,0,1,0
O=C1CCC(CSc2nc[nH]n2)O1,0,1,0,1,0
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0,1,0,1,0
O=C1CCC(NC(=O)c2ccccc2)C(=O)N1,0,1,0,1,0
O=C1CCC(c2ccc(N3CCN(C(=O)Cc4ccccc4)CC3)cc2)=NN1,0,1,0,1,0
O=C1CCC(c2ccccc2)(c2ccccc2)CC1,0,1,0,1,0
O=C1CCC(c2ccccc2)=NN1c1nc2ccccc2s1,0,1,0,1,0
O=C1CCC(c2cccnc2)N1,0,1,0,1,0
O=C1CCC2(CCCCC2)O1,0,1,0,1,0
O=C1CCC2(Oc3ccccc3C2=O)C(=O)C1,0,1,0,1,0
O=C1CCC2=C(CCC3C2CCC2C(OC4C(=O)c5ccccc5C4=O)CCC23)C1,0,1,0,1,0
O=C1CCC2C(=CC=C3C4CCCC4CCC32)C1,0,1,0,1,0
O=C1CCC2C(=CCC3C2CCC2C(C(=O)COC(=O)C4CCCNC4)CCC23)C1,0,1,0,1,0
O=C1CCC2C(=CCC3C2CCC2C(C(=O)COS(=O)(=O)c4ccccc4)CCC23)C1,0,1,0,1,0
O=C1CCC2C(=CCC3C2CCC2C(c4csc(-c5ccccc5)n4)CCC23)C1,0,1,0,1,0
O=C1CCC2C(=CCC3C4CC=CC4CC(=O)C23)C1,0,1,0,1,0
O=C1CCC2C(=CCC3C4CCC(=O)C4CC(=O)C23)C1,0,1,0,1,0
O=C1CCC2C(=CCC3C4CCCC4CCC23)N1,0,1,0,1,0
O=C1CCC2C(C1)CC(=O)C1C3CCCC3C(=O)CC21,0,1,0,1,0
O=C1CCC2C(CC=C3C2CCC2C(CC4CCCO4)CCC32)C1,0,1,0,1,0
O=C1CCC2C(CC=C3C4CCC(CCCC5CO5)C4CCC32)C1,0,1,0,1,0
O=C1CCC2C(CCC3C2C=CC24OC(=O)C5(CCCCC52)CCC34)C1,0,1,0,1,0
O=C1CCC2C(CCC3C2CCC2C4CCCCC4CCC23)C1,0,1,0,1,0
O=C1CCC2C(CCC3C2CCC2COC(=O)C4OC243)C1,0,1,0,1,0
O=C1CCC2C(CCC3C4CCC(=O)C4CCC23)C1,0,1,0,1,0
O=C1CCC2C1CC(=O)C1C3CCC=CC3=CCC21,0,1,0,1,0
O=C1CCC2C1CCC1C3CCCCC3=CCC21,0,1,0,1,0
O=C1CCC2C=CC1C2,0,1,0,1,0
O=C1CCC2C=CC1N2Cc1ccccc1,0,1,0,1,0
O=C1CCC2CCC3CCC4CCC4C2(C3)O1,0,1,0,1,0
O=C1CCC2Cc3ccccc3NC12,0,1,0,1,0
O=C1CCC2OC1CCC1CCC12,0,1,0,1,0
O=C1CCC2OC2CC2CC(CC=CC=CCc3cccc(c3)N1)NC(=O)O2,0,1,0,1,0
O=C1CCC=C1Cc1ccccc1,0,1,0,1,0
O=C1CCC=C2NC=CC(c3ccccc3)N12,0,1,0,1,0
O=C1CCC=CC1CC1CCCCC1,0,1,0,1,0
O=C1CCC=CC1CCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,0,1,0,1,0
O=C1CCC=CC1CCCOCc1ccccc1,0,1,0,1,0
O=C1CCC=CC1Cc1ccccc1,0,1,0,1,0
O=C1CCCC(=NNC(=O)CCCOc2ccccc2)C1,0,1,0,1,0
O=C1CCCC(=NNC(=O)c2ccccc2)C1,0,1,0,1,0
O=C1CCCC(=O)C1,0,1,0,1,0
O=C1CCCC(=O)C1C(c1ccccc1)C1C(=O)CCCC1=O,0,1,0,1,0
O=C1CCCC(=O)C1C(c1ccco1)C1C(=O)CCCC1=O,0,1,0,1,0
O=C1CCCC(=O)C1C(c1cccs1)C1C(=O)CCCC1=O,0,1,0,1,0
O=C1CCCC(=O)C1C=NCCN1CCN(C(=S)Nc2ccccc2)CC1,0,1,0,1,0
O=C1CCCC(=O)C1C=NCc1ccccc1,0,1,0,1,0
O=C1CCCC(=O)C1CCCN1C(=O)c2ccccc2C1=O,0,1,0,1,0
O=C1CCCC(=O)N1,0,1,0,1,0
O=C1CCCC(C2=CCCCC2=O)C1,0,1,0,1,0
O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1,0,1,0,1,0
O=C1CCCC(c2ccccc2)N1,0,1,0,1,0
O=C1CCCC(c2ccccc2)N1c1ccccc1,0,1,0,1,0
O=C1CCCC1C(=O)Nc1ccc2ccccc2c1,0,1,0,1,0
O=C1CCCC2=C1C(C1C(=O)CCCC1=O)c1ccccc1O2,0,1,0,1,0
O=C1CCCC2=C1C(NC(=O)C1CC1)C(=O)N2,0,1,0,1,0
O=C1CCCC2=C1C(c1ccccc1)C=C(N=CN1CCNCC1)O2,0,1,0,1,0
O=C1CCCC2=NC=CCC12,0,1,0,1,0
O=C1CCCC2=Nc3[nH]cnc(=O)c3C(c3ccccn3)C12,0,1,0,1,0
O=C1CCCC2C3CCCN4CCCC(CN12)C34,0,1,0,1,0
O=C1CCCC2CCC3C(CCC4C(c5ccoc5)OC(=O)C5OC543)C12,0,1,0,1,0
O=C1CCCC2OC12CCCc1ccccc1,0,1,0,1,0
O=C1CCCC2c3cn(-c4cccc(Oc5ccccc5)c4)cc3CCC12,0,1,0,1,0
O=C1CCCC2c3cn(C4CCCCC4)cc3CCC12,0,1,0,1,0
O=C1CCCC2c3cn(CC4CCCO4)cc3CCC12,0,1,0,1,0
O=C1CCCC=C1CC1COCOC1,0,1,0,1,0
O=C1CCCCC(=O)c2ccccc2N1,0,1,0,1,0
O=C1CCCCC1(NC(=S)Nc1ccccc1)c1ccccc1,0,1,0,1,0
O=C1CCCCC1C=Nc1ccccc1,0,1,0,1,0
O=C1CCCCC1c1cccs1,0,1,0,1,0
O=C1CCCCCCCCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CC=CC=CC=CCC(CCCCCC(=O)c3ccccc3)OC(=O)CCC1)O2,0,1,0,1,0
O=C1CCCCCCCCCCCC(=O)OCCCCC=CC=CCCC=CC=CC=CC=CC(OC2CCCCO2)CCCCC1,0,1,0,1,0
O=C1CCCCCCOC(=O)C2CCCN2C(=O)CCO1,0,1,0,1,0
O=C1CCCCCCOC(=O)CCCCCCO1,0,1,0,1,0
O=C1CCCCN1,0,1,0,1,0
O=C1CCCCc2ccccc21,0,1,0,1,0
O=C1CCCCc2sccc2N1,0,1,0,1,0
O=C1CCCN1C1CCOc2ccccc21,0,1,0,1,0
O=C1CCCN1CC#CCN1CCCC1,0,1,0,1,0
O=C1CCCN1CCCNc1ncnc2c1cnn2-c1ccccc1,0,1,0,1,0
O=C1CCCN1Cc1ccccc1,0,1,0,1,0
O=C1CCCN1c1ccc(Cn2ccc(N3CCNCC3)c2)cc1,0,1,0,1,0
O=C1CCCN1c1cccc(C2CCCC3C(=O)N4C(CCCC4c4ccc(-c5ccco5)cc4)C(=O)N32)c1,0,1,0,1,0
O=C1CCCN1c1cccc(C2CCCCN2)c1,0,1,0,1,0
O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CCNC(=O)CNC(=O)CN1,0,1,0,1,0
O=C1CCCc2[nH]ncc21,0,1,0,1,0
O=C1CCCc2nc(N3CCNCC3)ncc21,0,1,0,1,0
O=C1CCCc2nc3ncnn3cc21,0,1,0,1,0
O=C1CCCc2nccc(-c3ccccc3)c21,0,1,0,1,0
O=C1CCCc2ncccc21,0,1,0,1,0
O=C1CCCc2ncncc21,0,1,0,1,0
O=C1CCN(S(=O)(=O)c2ccccc2)N1,0,1,0,1,0
O=C1CCN2CCc3ccccc3C2C1,0,1,0,1,0
O=C1CCNc2ccccc2N1,0,1,0,1,0
O=C1CCOC(=O)C2CCCN2C(=O)CC=CCCCOC(=O)CN1,0,1,0,1,0
O=C1CCOC(=O)C2CCCN2C(=O)CCOC(=O)C(Cc2ccccc2)N1,0,1,0,1,0
O=C1CCOC(=O)CC=CCC(NS(=O)(=O)c2ccccc2)COC(=O)C(Cc2ccccc2)N1,0,1,0,1,0
O=C1CCOC(=O)CC=CCCCOC(=O)CN1,0,1,0,1,0
O=C1CCOC(=O)CC=CCCOC(=O)CN1,0,1,0,1,0
O=C1CCOC(=O)CCCCCCOC(=O)CN1,0,1,0,1,0
O=C1CCOC(=O)CNC(=O)CCOC(=O)CN1,0,1,0,1,0
O=C1CCOCC1C1C(=O)Nc2ccccc21,0,1,0,1,0
O=C1CCON1,0,1,0,1,0
O=C1CCON1c1ccccc1,0,1,0,1,0
O=C1CCS(=O)(=O)C(c2ccccc2)N1,0,1,0,1,0
O=C1CCSC(=NN=Cc2cccs2)N1,0,1,0,1,0
O=C1CCc2c(ccc3ccccc23)O1,0,1,0,1,0
O=C1CCc2c(cnn2-c2ccccc2)C(=O)N1Cc1ccccc1,0,1,0,1,0
O=C1CCc2ccc(cc2)Oc2cc3cc(c2OC2OCCCC2OC2CCCCO2)Oc2ccc(cc2)CC2NC(=O)C(NC(=O)C3NC(=O)CN1)c1cccc(c1)-c1ccccc1CNC2=O,0,1,0,1,0
O=C1CCc2ccccc2N1,0,1,0,1,0
O=C1CCc2ccccc2O1,0,1,0,1,0
O=C1CN(C(=O)COC(=O)c2cc3ccccc3o2)c2ccccc2N1,0,1,0,1,0
O=C1CN(C(=O)Nc2ccccc2)CCN1,0,1,0,1,0
O=C1CN(c2ccccc2)C(=O)CN1c1ccccc1,0,1,0,1,0
O=C1CN2CCC1CC2,0,1,0,1,0
O=C1CN2CCN(CC2)CC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)NC(=O)CN2CCN(CC2)CC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)N1,0,1,0,1,0
O=C1CN=C(c2ccccc2)c2ccccc2N1,0,1,0,1,0
O=C1CN=C(c2ccccn2)c2ccccc2N1,0,1,0,1,0
O=C1CN=CN1c1ccccc1,0,1,0,1,0
O=C1CNC(=O)CNC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(NC(=O)CNC(=O)CNC(=O)CNC(=O)C2CSC=N2)CCCCN1,0,1,0,1,0
O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN1,0,1,0,1,0
O=C1CNC(=O)N1C1CCCCC1,0,1,0,1,0
O=C1CNC(c2ccccc2)N1,0,1,0,1,0
O=C1CNc2ccccc2S1,0,1,0,1,0
O=C1COC(c2ccccc2)=NN1CCCN1CCCC1,0,1,0,1,0
O=C1COc2c(cccc2C(=O)NC2CN3CCC2CC3)N1,0,1,0,1,0
O=C1COc2ccccc2CN1,0,1,0,1,0
O=C1CSC(=O)C1,0,1,0,1,0
O=C1CSC(c2ccccc2)N1Cc1ccccc1,0,1,0,1,0
O=C1CSC(c2ccccc2)c2ccccc2N1,0,1,0,1,0
O=C1CSC(c2ccccn2)N1c1ccc2ccccc2c1,0,1,0,1,0
O=C1CSC2(CCCCC2)N1c1ccccc1,0,1,0,1,0
O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccccc43)CC2)N1,0,1,0,1,0
O=C1CSc2ccccc2N1,0,1,0,1,0
O=C1Cc2cc(S(=O)(=O)NCC(=O)N3CCNCC3)ccc2N1,0,1,0,1,0
O=C1Cc2ccc3c(c2CNCCc2ccccc21)OCO3,0,1,0,1,0
O=C1Cc2ccccc2OC1c1ccccc1,0,1,0,1,0
O=C1N(CN2CCN(c3ccccc3)CC2)c2ccccc2C12OCCCO2,0,1,0,1,0
O=C1N=C(CSc2nnc[nH]2)CC(c2ccccc2)N1,0,1,0,1,0
O=C1N=C(N2CCCC2)SC1=Cc1ccccc1,0,1,0,1,0
O=C1N=C(N2CCOCC2)SC1=CC=Cc1ccccc1,0,1,0,1,0
O=C1N=C(N2CCOCC2)SC1=Cc1cccs1,0,1,0,1,0
O=C1N=C(c2ccccc2)CC(c2ccccc2)N1,0,1,0,1,0
O=C1N=C(c2ccccc2)NC1NS(=O)(=O)c1ccccc1,0,1,0,1,0
O=C1N=CCC(c2ccoc2)N1,0,1,0,1,0
O=C1N=CCC(c2ccsc2)N1,0,1,0,1,0
O=C1N=CSC1=Cc1ccccc1,0,1,0,1,0
O=C1N=Cc2ccccc21,0,1,0,1,0
O=C1NC(=Nc2ccccc2)C(=Cc2ccccc2)S1,0,1,0,1,0
O=C1NC(=Nc2ccccc2)SC1=Cc1c[nH]c2ccccc12,0,1,0,1,0
O=C1NC(=O)C(=C2C(=O)Nc3ccccc32)S1,0,1,0,1,0
O=C1NC(=O)C(=Cc2ccc(N3CCOCC3)cc2)S1,0,1,0,1,0
O=C1NC(=O)C(=Cc2ccc[nH]2)C(=O)N1,0,1,0,1,0
O=C1NC(=O)C(=O)C(=O)N1,0,1,0,1,0
O=C1NC(=O)C(CN2CCCC2=O)C(=O)N1,0,1,0,1,0
O=C1NC(=O)C(NC(=O)c2ccco2)N1,0,1,0,1,0
O=C1NC(=O)N(CC2CCCO2)C(=O)C1=Cc1ccccc1,0,1,0,1,0
O=C1NC(=O)N(Cc2ccco2)C(=O)C1=Cc1ccccc1,0,1,0,1,0
O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1cnn(-c2ccccc2)c1,0,1,0,1,0
O=C1NC(=S)N=C1Cc1ccccc1,0,1,0,1,0
O=C1NC(=S)N=C1Cc1ccccc1OCc1ccccc1,0,1,0,1,0
O=C1NC(=S)NC(=O)C1=Cc1ccc(N2CCCCC2)o1,0,1,0,1,0
O=C1NC(=S)NC(=O)C1=Cc1cccc2cc3ccccc3cc12,0,1,0,1,0
O=C1NC(=S)SC1=CC=C1NCCS1,0,1,0,1,0
O=C1NC(=S)SC1=Cc1ccccc1,0,1,0,1,0
O=C1NC(Cc2ccc3[nH]ccc3c2)CO1,0,1,0,1,0
O=C1NC(NS(=O)(=O)c2ccccc2)C(=O)N1c1ccccc1,0,1,0,1,0
O=C1NC(c2c[nH]c3ccccc23)Cc2ccccc21,0,1,0,1,0
O=C1NC(c2ccccc2)C(C(=O)Nc2ccc3c(c2)OCCO3)c2ccccc21,0,1,0,1,0
O=C1NC(c2ccccc2)C(C(=O)c2cc3ccccc3o2)C1=O,0,1,0,1,0
O=C1NC(c2ccccc2)C(C(=O)c2cccs2)C1=O,0,1,0,1,0
O=C1NC(c2ccccc2)CCO1,0,1,0,1,0
O=C1NC(c2ccccc2)N=C2Sc3ccccc3N12,0,1,0,1,0
O=C1NC(c2ccccn2)C(C(=O)c2cc3ccccc3o2)C1=O,0,1,0,1,0
O=C1NC(c2ccccn2)C(C(=O)c2ccccc2)C1=O,0,1,0,1,0
O=C1NC(c2cccnc2)C(C(=O)Nc2ccccn2)c2ccccc21,0,1,0,1,0
O=C1NC(c2cccnc2)C(C(=O)c2ccccc2)C1=O,0,1,0,1,0
O=C1NC(c2cccs2)C(C(=O)c2cc[nH]c2)C1=O,0,1,0,1,0
O=C1NC(c2ccncc2)C(C(=O)c2ccccc2)C1=O,0,1,0,1,0
O=C1NC(c2ccncc2)C(C(=O)c2cnc3ccccn23)C1=O,0,1,0,1,0
O=C1NC2(C(=O)Nc3ccccc32)C(C(=O)c2ccc3c(c2)OCCO3)C1=O,0,1,0,1,0
O=C1NC2(CN3CCC2CC3)C(=O)N1CN(Cc1ccccc1)c1ccccc1,0,1,0,1,0
O=C1NC2CCCCC2NC1=O,0,1,0,1,0
O=C1NC=C(C(=O)OCc2ccccc2)C(C2CC2)N1,0,1,0,1,0
O=C1NCC(COc2ccccc2)O1,0,1,0,1,0
O=C1NCC(c2ccccc2)C1C(=O)NN=Cc1ccccc1,0,1,0,1,0
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,0,1,0,1,0
O=C1NCC=CN1c1ccccc1,0,1,0,1,0
O=C1NCCCC1C(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0,1,0,1,0
O=C1NCCCC1C(=O)Nc1ccccc1,0,1,0,1,0
O=C1NCCNC1=O,0,1,0,1,0
O=C1NCCc2c1[nH]c1ccccc21,0,1,0,1,0
O=C1NCCc2c1ccc1ccccc21,0,1,0,1,0
O=C1NCCc2ccccc21,0,1,0,1,0
O=C1NCN(Cc2ccccc2)c2ccccc21,0,1,0,1,0
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccccc1)CC2,0,1,0,1,0
O=C1NCNC(=O)C1c1ccccc1,0,1,0,1,0
O=C1NCc2ccccc21,0,1,0,1,0
O=C1NCc2cncn2-c2ccccc21,0,1,0,1,0
O=C1NCc2cncn2-c2ccsc21,0,1,0,1,0
O=C1NN(c2ccccc2)C(=O)C1=Cc1ccccc1OCC(=O)N1CCOCC1,0,1,0,1,0
O=C1NN=C(c2ccccc2)CS1,0,1,0,1,0
