,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
7764,31,47,31,14,31,14,31,12,51,14,50,12,31,31,29,29,50,1,31,31,30,24,31,31,29,25,50,50,45,31,31,31,31,31,31,45,31,12,31,18,31,14,31,50,12,18,31,31,27,51,50,25,51,50,51,0,0,0,0,0,0,0,0,0,0,0
10626,31,47,31,14,31,14,31,12,51,14,50,12,31,31,29,27,50,1,31,31,28,24,31,31,27,25,50,50,45,31,31,31,31,31,31,45,31,12,31,18,31,14,31,50,12,18,31,31,27,51,50,25,51,50,51,0,0,0,0,0,0,0,0,0,0,0
4884,31,31,14,31,14,31,24,31,31,14,50,1,45,45,17,45,14,50,24,31,24,31,31,24,31,31,8,14,57,14,31,14,24,31,32,31,14,50,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5397,31,31,31,24,31,31,24,47,8,14,6,14,31,14,31,14,50,12,31,17,45,17,45,50,24,31,14,24,31,31,31,14,31,14,50,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7403,31,47,31,14,31,14,25,24,24,31,24,17,31,12,31,18,45,31,31,31,31,31,50,24,45,25,50,2,31,12,31,18,31,53,45,14,24,45,31,14,31,14,24,31,33,31,14,50,1,31,20,45,45,31,14,31,14,31,14,50,12,31,14,51,51,24
124,47,31,31,14,31,31,45,31,31,14,31,14,24,49,31,14,50,12,31,24,24,31,50,3,47,31,50,3,50,45,47,31,47,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8829,47,27,27,31,14,31,14,25,50,12,31,14,50,12,31,45,31,31,31,12,12,14,27,50,3,47,29,50,53,50,25,47,31,47,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9131,47,14,25,50,53,31,47,31,14,31,14,31,14,50,12,31,12,31,18,45,8,14,57,14,31,14,24,31,47,31,24,31,47,14,50,25,45,8,14,6,14,31,14,24,31,47,31,24,31,47,14,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,31,31,14,31,24,2,47,31,14,31,14,31,14,50,12,17,31,24,13,31,14,31,14,31,14,50,12,17,51,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6102,31,31,47,31,12,31,18,31,14,45,14,24,13,31,14,31,14,31,14,50,12,45,14,50,45,47,31,14,31,14,24,31,32,31,24,31,32,14,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6103,31,31,47,31,12,31,18,31,14,45,14,24,13,31,14,31,14,31,14,50,12,45,14,50,45,47,31,14,31,14,24,31,32,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8068,31,47,31,14,45,14,24,13,31,14,31,14,31,14,50,12,45,14,50,45,47,31,14,31,14,31,24,31,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10451,31,31,47,31,12,31,18,31,14,45,14,24,13,31,14,31,14,31,14,50,12,45,14,50,45,47,31,14,31,14,31,24,31,32,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,31,31,31,14,24,17,47,31,12,31,18,45,24,50,31,31,31,31,45,31,12,31,18,47,6,12,13,17,57,31,12,31,18,47,31,30,50,45,24,2,31,31,14,31,14,31,14,50,12,29,31,51,50,3,14,31,29,31,12,31,18,45,24,31,31,31
2157,31,31,31,14,24,17,47,31,12,31,18,45,24,50,31,31,31,31,45,31,12,31,18,47,6,12,13,17,57,31,12,31,18,47,31,30,50,45,24,2,31,31,14,31,14,31,14,50,12,29,31,51,50,3,14,31,29,31,12,31,18,45,24,25,31,31
2158,31,31,31,14,24,17,47,31,12,31,18,45,24,50,31,31,31,31,45,31,12,31,18,47,6,12,13,17,57,31,12,31,18,47,31,30,50,45,24,2,31,31,14,31,14,31,14,50,12,29,31,51,50,3,14,31,29,31,12,31,18,45,31,12,31,18
2180,31,31,31,14,24,17,47,31,12,31,18,45,24,50,31,31,31,31,45,31,12,31,18,47,6,12,12,17,57,31,47,31,30,50,47,24,2,31,31,14,31,14,31,14,50,12,29,31,51,50,14,14,31,29,31,12,31,18,45,24,25,31,31,12,31,18
2181,31,31,31,14,24,17,47,31,12,31,18,45,24,50,31,31,31,31,45,31,12,31,18,47,6,12,12,17,57,31,47,31,30,50,47,24,2,31,31,14,31,14,31,14,50,12,29,31,51,50,14,14,31,29,31,12,31,18,45,24,50,31,31,31,12,31
2182,31,31,31,14,24,17,47,31,12,31,18,45,24,50,31,31,31,31,45,31,12,31,18,47,6,12,12,17,57,31,47,31,30,50,47,24,2,31,31,14,31,14,31,14,50,12,29,31,51,50,14,14,31,29,31,12,31,18,45,31,12,31,18,29,50,1
6392,32,31,14,31,14,25,51,45,31,45,31,31,31,45,24,17,31,31,14,31,14,24,31,32,31,14,50,1,31,50,14,31,14,31,14,31,14,31,14,50,12,31,14,31,14,31,14,50,14,50,12,31,14,51,51,50,0,0,0,0,0,0,0,0,0,0
7471,31,47,31,14,31,14,25,50,13,31,31,12,31,17,45,47,31,12,31,18,31,31,14,31,14,24,50,47,31,31,14,50,25,31,14,51,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7895,31,47,31,14,31,14,31,25,51,24,45,31,12,31,18,31,47,31,12,31,18,31,14,31,12,45,17,31,14,31,14,31,14,50,2,50,12,31,31,31,24,31,31,31,50,14,14,51,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,31,31,14,31,14,31,14,50,12,31,14,31,14,45,14,45,14,24,1,45,31,31,31,50,50,31,50,2,14,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6480,31,45,24,31,31,31,12,31,18,31,14,31,14,25,50,1,31,14,31,14,45,14,45,14,24,1,45,31,31,31,50,50,31,50,2,14,50,14,31,14,51,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513,31,45,24,31,31,31,14,31,14,25,50,1,31,14,31,14,45,14,45,14,24,1,45,31,31,31,50,50,31,50,2,14,50,14,31,14,51,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7846,31,47,31,14,31,14,31,25,50,1,31,14,31,14,45,14,45,14,24,1,45,31,31,31,50,50,31,50,2,14,50,14,14,51,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7933,31,47,31,14,31,14,31,14,50,12,31,14,31,14,45,14,45,14,24,1,45,31,31,31,50,50,31,50,2,14,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8311,33,31,24,31,33,24,31,33,31,14,31,14,31,14,50,12,31,14,31,14,45,14,45,14,24,1,45,31,31,31,50,50,31,50,2,14,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458,45,3,31,14,31,14,31,14,50,12,31,14,31,14,45,14,45,14,24,1,45,31,31,31,50,50,31,50,2,14,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,31,31,17,45,14,24,31,31,45,50,12,8,14,6,14,31,14,53,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,31,31,14,31,14,25,51,13,31,25,50,50,31,31,12,31,18,31,31,24,31,31,24,31,31,31,31,50,13,18,31,31,12,31,18,31,31,24,31,31,24,31,31,31,31,50,13,18,53,51,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8778,45,45,31,24,3,53,31,31,12,31,18,45,31,31,47,31,31,50,12,17,45,14,50,3,31,14,31,14,31,14,50,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6935,31,47,31,12,31,18,6,14,57,31,31,14,47,31,24,47,6,14,57,45,31,12,31,18,47,31,17,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7171,31,47,31,12,31,18,45,31,6,14,57,17,31,24,24,31,31,31,47,14,47,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,31,47,31,12,31,18,31,31,31,24,31,31,24,31,31,31,12,31,18,31,31,31,31,14,31,12,31,18,47,31,24,25,31,31,14,47,31,20,24,30,50,45,24,31,31,31,31,31,50,49,28,51,50,2,24,31,31,31,51,50,12,18,0,0,0,0
7038,31,47,31,12,31,18,31,42,31,14,31,14,31,24,50,47,31,14,50,25,31,20,47,45,31,12,31,18,31,45,24,31,31,31,31,47,31,31,47,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8649,45,31,14,45,31,17,27,50,24,45,24,45,31,6,14,57,14,31,14,31,14,50,12,31,17,51,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,31,6,12,50,17,60,31,14,31,14,31,15,50,12,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9240,47,14,25,50,13,45,31,14,31,14,24,14,31,14,45,31,14,31,14,31,50,12,17,50,13,31,14,50,3,31,14,31,24,31,23,14,31,14,50,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9241,47,14,25,50,13,45,31,14,31,14,24,14,31,14,45,31,14,31,14,31,50,12,17,50,13,31,14,50,3,31,14,31,14,24,31,32,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,45,45,31,17,45,14,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,31,31,45,31,24,31,53,17,45,14,50,12,31,31,24,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7175,31,47,31,24,17,31,31,17,45,14,24,31,53,45,50,12,31,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8789,45,45,31,17,45,14,45,50,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,31,14,31,14,31,12,51,14,50,12,34,31,14,31,14,31,14,50,12,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,31,31,14,31,14,25,50,49,53,12,31,18,12,31,18,45,31,31,45,24,49,31,12,31,18,31,45,31,31,45,24,31,31,31,31,50,1,31,50,3,31,14,51,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,31,31,12,31,18,31,14,31,14,31,25,51,1,45,53,12,31,18,12,31,18,31,14,31,14,25,50,50,45,6,14,57,12,31,18,31,14,31,14,24,31,33,31,14,50,1,31,14,51,50,31,14,51,50,45,0,0,0,0,0,0,0,0,0,0,0
10274,31,31,14,31,24,31,47,17,31,14,50,1,31,24,31,31,17,45,50,12,31,31,31,47,31,24,31,31,24,31,31,31,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9918,47,22,12,31,18,24,25,31,14,31,14,53,50,24,45,31,45,24,17,31,31,14,31,14,24,31,32,31,14,50,1,31,17,31,14,31,14,31,14,50,12,45,14,50,2,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10918,31,6,25,51,13,31,31,31,12,31,18,47,31,27,47,29,24,47,31,3,31,14,31,14,31,14,50,12,31,14,27,50,14,47,31,14,31,14,24,31,31,31,14,50,1,17,9,27,24,31,31,31,14,45,24,3,29,24,50,31,47,31,31,14,31,14
7596,31,47,31,14,31,14,25,51,13,45,45,14,31,14,24,31,31,31,25,50,51,45,31,12,31,22,45,31,12,31,18,31,14,31,14,31,14,50,12,31,14,31,51,50,51,17,51,50,1,31,14,51,50,17,0,0,0,0,0,0,0,0,0,0,0,0
3415,31,14,31,53,31,17,31,14,31,14,31,14,50,12,45,50,13,31,12,31,18,6,14,6,14,31,24,50,47,31,14,24,50,47,31,31,24,50,47,31,14,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6360,31,31,53,31,17,31,14,31,14,31,14,50,12,45,50,13,31,12,31,18,6,14,57,14,31,14,24,50,47,31,31,24,50,47,31,14,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,31,31,47,31,12,31,18,31,14,24,31,31,45,24,2,31,31,14,31,14,31,14,50,12,31,12,31,18,45,31,50,3,31,14,31,14,24,50,47,31,31,14,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,31,47,31,14,31,14,25,51,1,31,31,45,31,12,31,18,31,24,47,47,31,14,31,14,31,14,50,12,31,31,50,17,31,14,31,14,31,12,51,14,50,12,47,31,47,50,12,31,14,51,50,14,47,31,0,0,0,0,0,0,0,0,0,0,0,0
4131,31,31,24,2,47,31,14,31,14,31,14,50,12,31,12,31,18,45,31,17,31,14,24,51,53,50,24,31,12,31,18,31,31,24,31,31,24,31,31,31,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5870,31,31,45,31,12,31,18,31,24,31,47,24,53,31,31,47,31,24,31,31,24,31,31,31,31,50,25,18,31,14,31,14,31,14,50,12,51,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,31,31,12,31,18,45,31,14,31,17,31,24,13,31,14,31,14,45,14,50,12,17,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10806,47,14,24,53,45,31,14,31,14,31,14,31,14,31,14,50,2,50,12,31,17,45,25,50,24,31,31,31,31,31,24,47,31,31,24,51,31,50,12,31,50,13,31,50,2,31,14,50,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9904,47,22,12,31,18,24,13,31,14,31,14,31,14,50,12,45,31,31,31,25,50,31,31,31,31,45,24,13,31,14,31,14,31,14,50,12,31,50,45,31,31,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,31,31,14,31,14,25,50,47,53,31,31,12,31,18,45,31,14,31,14,31,14,50,12,53,31,14,31,14,31,14,50,12,50,14,31,14,51,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3403,31,14,31,47,6,24,31,47,14,57,24,31,31,17,31,24,2,53,31,31,12,31,18,47,31,31,14,24,50,31,4,31,50,53,31,14,31,14,24,31,31,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,31,31,14,24,12,31,12,31,18,47,45,31,12,31,18,31,25,50,31,45,31,12,31,18,31,24,31,45,31,14,31,31,14,31,50,12,31,50,53,53,31,51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,31,36,24,31,31,31,31,31,14,31,14,25,50,17,31,14,50,12,27,50,47,27,31,12,31,18,47,31,14,50,12,31,14,31,14,50,12,47,31,47,50,24,47,31,47,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10184,31,31,12,31,18,45,31,14,31,14,25,50,50,31,3,31,14,31,14,24,1,45,31,24,31,31,18,31,14,50,2,31,14,51,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601,31,47,31,14,31,14,25,50,53,45,31,12,31,18,31,31,31,12,31,18,45,31,14,50,1,31,12,31,18,31,31,24,31,31,24,31,31,31,50,13,31,14,51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,45,31,17,31,24,13,31,14,31,14,31,14,50,12,14,24,13,31,14,31,14,31,14,50,12,53,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8670,45,31,14,31,14,25,50,50,31,53,31,24,31,45,17,31,20,12,31,14,31,14,31,14,50,12,31,14,51,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7491,31,47,31,14,31,14,25,51,12,31,31,45,31,24,31,31,14,31,25,50,24,31,12,31,18,31,53,31,17,31,24,31,45,14,31,24,31,47,17,50,25,14,51,50,31,31,31,14,51,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,31,31,24,31,31,24,31,31,45,31,12,31,18,27,29,31,12,2,14,31,29,50,12,31,50,2,18,31,12,31,18,29,47,29,50,50,29,50,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,31,31,45,31,12,31,18,27,29,31,12,2,14,31,29,50,12,31,50,2,18,31,12,31,18,29,47,29,50,50,29,50,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6146,31,31,47,31,12,31,18,31,31,45,31,12,31,18,27,29,31,12,2,14,31,29,50,12,31,50,2,18,31,12,31,18,29,47,29,50,50,29,50,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,31,31,24,31,31,31,14,31,14,25,51,53,31,17,45,24,13,31,14,31,14,31,14,50,12,31,14,50,47,31,31,24,50,31,4,14,24,31,45,47,31,14,50,13,31,12,31,18,31,31,24,31,31,24,31,31,31,50,13,31,14,51,50,49,0,0
4201,31,31,24,31,31,31,31,31,15,50,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,31,31,14,31,14,31,12,51,14,50,12,45,17,45,50,12,31,31,31,45,25,51,31,53,12,31,18,12,31,18,31,14,31,14,24,49,31,12,31,18,45,31,24,31,31,31,31,31,31,50,1,31,31,14,50,53,31,31,51,50,13,0,0,0,0,0
6883,31,47,6,24,31,47,14,57,24,31,31,17,31,14,24,2,31,12,31,18,31,31,31,50,1,31,50,45,31,14,45,24,14,31,31,14,31,14,24,31,32,31,14,50,1,32,45,14,50,14,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0
6328,31,31,47,31,17,45,24,45,31,14,31,14,24,31,32,31,14,50,1,31,24,31,47,14,50,17,6,17,6,14,31,14,24,31,32,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6329,31,31,47,31,17,45,24,45,31,14,31,14,24,31,32,31,14,50,1,31,24,31,47,14,50,17,6,17,6,14,31,14,24,31,47,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10340,31,31,17,45,24,13,31,14,31,14,31,14,50,12,31,24,31,53,14,50,45,6,17,6,14,31,14,31,24,12,36,12,31,18,46,14,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,47,31,25,51,51,31,14,31,24,13,31,24,31,33,24,31,33,33,17,31,14,24,13,31,24,31,33,24,31,33,33,31,14,31,14,51,50,31,50,2,31,31,31,31,31,45,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,31,36,25,50,2,31,31,31,38,24,31,31,31,29,29,24,51,31,50,12,29,31,14,27,50,1,31,31,50,12,31,31,47,31,31,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6093,31,31,47,31,12,31,18,31,31,31,31,45,25,51,3,31,12,31,18,31,31,14,45,14,24,53,31,14,31,14,31,12,51,14,50,12,47,31,47,50,12,31,14,24,13,31,24,31,33,24,31,33,33,45,51,50,50,45,21,50,12,31,51,50,14,0
192,31,31,24,31,47,31,31,12,31,18,45,31,24,12,31,12,31,18,47,14,25,50,51,53,31,31,45,31,24,2,31,12,31,18,45,24,31,31,31,31,50,2,31,24,31,31,31,51,50,1,51,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0
10784,47,14,25,50,50,31,45,31,12,31,18,31,14,31,14,31,14,50,12,31,50,2,18,27,24,31,47,31,45,31,12,31,18,31,14,31,14,31,14,50,12,31,50,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7429,31,47,31,14,31,14,25,51,50,31,31,12,31,18,45,24,2,31,31,31,31,31,31,31,50,1,31,31,12,31,18,45,50,3,31,31,14,31,14,31,14,50,12,31,14,51,50,45,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7511,31,47,31,14,31,14,25,51,47,31,45,31,12,31,18,31,45,24,2,31,31,31,31,31,31,31,50,1,31,12,31,18,31,50,3,31,14,31,14,24,50,47,31,31,24,50,47,31,14,50,2,31,14,51,50,53,0,0,0,0,0,0,0,0,0,0
9554,47,14,24,31,47,31,14,31,13,50,13,14,24,31,47,31,14,50,1,31,45,24,13,31,31,31,31,31,31,50,12,31,47,50,45,47,31,45,24,13,31,31,31,31,31,31,50,12,31,51,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6633,31,45,24,2,31,31,14,31,14,31,14,50,12,31,12,31,18,31,31,24,13,31,14,31,14,31,14,50,12,31,14,31,24,31,32,14,31,14,50,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222,31,31,24,31,31,47,31,14,31,14,25,50,3,31,45,31,12,31,18,31,31,24,13,31,14,31,14,31,14,50,12,31,14,31,24,31,32,14,31,14,50,1,47,31,14,51,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,31,31,45,31,17,31,14,24,17,45,31,14,31,14,31,24,31,32,14,50,1,45,14,24,47,45,27,31,31,31,31,29,50,12,45,45,14,51,50,12,51,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,31,31,47,31,12,31,18,31,14,24,31,31,42,31,25,50,13,31,12,31,18,47,31,31,12,31,18,45,31,31,31,53,12,31,18,12,31,18,31,50,1,14,51,50,51,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4863,31,31,14,31,14,45,14,24,13,31,14,31,14,31,14,50,12,31,14,24,53,31,12,31,18,45,31,31,31,45,31,14,45,14,50,24,31,51,50,1,14,51,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7904,31,47,31,14,31,14,31,24,50,47,31,14,50,25,31,12,31,18,45,31,12,31,22,45,31,31,45,25,50,25,31,14,31,14,24,13,31,24,31,33,24,31,33,33,31,14,50,2,36,12,31,18,46,31,31,51,50,50,0,0,0,0,0,0,0,0
8593,45,31,12,31,18,31,24,13,45,31,31,31,31,31,50,12,31,31,45,24,49,31,12,31,22,45,31,14,31,14,24,31,32,31,14,50,1,31,31,51,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,47,31,31,47,31,24,47,31,3,31,14,31,14,31,14,50,12,31,14,31,50,14,47,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,31,14,31,14,25,50,17,45,45,14,31,14,24,17,45,31,31,31,45,31,31,47,31,31,50,12,45,14,45,14,50,53,51,50,50,31,14,51,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,31,31,53,31,24,17,45,31,12,31,18,31,14,31,14,47,50,24,14,25,50,1,31,24,13,31,14,31,14,45,14,50,12,45,31,31,45,24,31,31,31,31,50,1,31,21,50,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,31,31,24,31,31,31,45,31,31,31,24,24,31,31,50,12,31,31,45,24,17,31,12,31,18,31,14,45,14,31,17,50,12,31,31,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,31,31,24,31,31,45,31,12,31,18,45,31,31,31,24,24,31,31,50,12,31,31,45,24,17,31,12,31,18,31,14,45,14,31,17,50,12,31,31,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6124,31,31,47,31,12,31,18,31,53,31,25,50,12,45,31,12,31,18,31,53,31,17,31,24,31,31,14,31,24,31,31,17,50,25,14,24,50,31,4,31,21,50,51,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10958,31,31,12,31,18,47,29,31,14,24,45,31,12,31,18,29,47,27,50,50,50,25,27,27,27,24,31,31,47,31,14,29,24,31,47,29,47,27,50,50,31,12,31,18,30,50,13,50,14,27,51,50,1,47,29,51,50,31,31,0,0,0,0,0,0,0
11226,31,27,47,31,14,27,24,31,47,29,47,29,50,50,31,12,31,18,28,50,13,29,50,17,29,31,14,24,14,27,24,31,47,29,47,27,50,50,31,50,25,18,29,50,17,47,27,50,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
